Family	Genefam	Gene	Hit
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr	cfr	cfr_2_AJ879565
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr(B)	cfr(B)	cfr(B)_2_KM359438
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr(B)	cfr(B)	cfr(B)_1_KM359439
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr(B)	cfr(B)	cfr(B)_3_KR610408
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr(C)	cfr(C)	cfr(C)_2_CANB01000378
Oxazolidinone, Amphenicol, Lincosamide, Streptogramin A, Pleuromutilin	cfr(C)	cfr(C)	cfr(C)_1_KX686749
Amphenicol	cat	cat	cat_1_M11587
Amphenicol	catA1	catA1	catA1_1_V00622
Amphenicol	cat86	cat86	cat86_1_K00544
Amphenicol	catA3	catA3	catA3_1_X07848
Amphenicol	catA2	catA2	catA2_1_X53796
Amphenicol	catB	catB	catB_1_M93113
Amphenicol	catQ	catQ	catQ_1_M55620
Amphenicol	catB1	catB1	catB1_1_M58472
Amphenicol	catB2	catB2	catB2_1_AF047479
Amphenicol	catB3	catB3	catB3_1_AJ009818
Amphenicol	catB3	catB3	catB3_2_U13880
Amphenicol	catB7	catB7	catB7_1_AF036933
Amphenicol	catB8	catB8	catB8_1_AF227506
Amphenicol	catB9	catB9	catB9_1_AF462019
Amphenicol	catB10	catB10	catB10_1_AJ878850
Amphenicol	cat	cat	cat_5_U35036
Amphenicol	cat(pC221)	cat(pC221)	cat(pC221)_1_X02529
Amphenicol	cat(pC233)	cat(pC233)	cat(pC233)_1_AY355285
Amphenicol	cat(pC194)	cat(pC194)	cat(pC194)_1_NC_002013
Amphenicol	cat	cat	cat_4_AY238971
Amphenicol	cat	cat	cat_2_M35190
Amphenicol	cat	cat	cat_3_S48276
Amphenicol	catS	catS	catS_1_X74948
Amphenicol	cmlV	cmlV	cmlV_1_U09991
Amphenicol	cmlA1	cmlA1	cmlA1_1_M64556
Amphenicol	cmlA1	cmlA1	cmlA1_2_AB212941
Amphenicol	cml	cml	cml_1_M22614
Amphenicol	cmlB1	cmlB1	cmlB1_1_AM296481
Amphenicol	cmrA	cmrA	cmrA_1_Z12001
Amphenicol	cmx	cmx	cmx_1_U85507
Amphenicol	fexA	fexA	fexA_1_AJ549214
Amphenicol	fexA	fexA	fexA_2_AM408573
Amphenicol	fexB	fexB	fexB_1_JN201336
Amphenicol	floR	floR	floR_1_AF071555
Amphenicol	floR	floR	floR_2_AF118107
Amphenicol	EstDL136	EstDL136	EstDL136_1_JN242251
Amphenicol, Oxazolidinone, Tetracycline	poxtA	poxtA	poxtA_1_MF095097
Amphenicol, Oxazolidinone, Tetracycline	poxtA-Ef	poxtA-Ef	poxtA-Ef_1_WP094899500.1
Polymyxin	mcr-2	mcr-2.1	mcr-2.1_1_LT598652
Polymyxin	mcr-2	mcr-2.2	mcr-2.2_1_MF176239
Polymyxin	mcr-3 	mcr-3.1	mcr-3.1_1_KY924928
Polymyxin	mcr-3 	mcr-3.2	mcr-3.2_1_NMWW01000143
Polymyxin	mcr-3 	mcr-3.3	mcr-3.3_1_MF495680
Polymyxin	mcr-3 	mcr-3.4	mcr-3.4_1_FLXA01000011
Polymyxin	mcr-3 	mcr-3.5	mcr-3.5_1_MF489760
Polymyxin	mcr-3 	mcr-3.6	mcr-3.6_1_MF598076
Polymyxin	mcr-3 	mcr-3.7	mcr-3.7_1_MF598077
Polymyxin	mcr-3 	mcr-3.8	mcr-3.8_1_MF598078
Polymyxin	mcr-3 	mcr-3.9	mcr-3.9_1_MF598080
Polymyxin	mcr-3 	mcr-3.10	mcr-3.10_1_MG214531
Polymyxin	mcr-3 	mcr-3.11	mcr-3.11_1_MG489958
Polymyxin	mcr-3 	mcr-3.12	mcr-3.12_1_MG564491
Polymyxin	mcr-3 	mcr-3.13	mcr-3.13_1_MH332763
Polymyxin	mcr-3 	mcr-3.14	mcr-3.14_1_MH332764
Polymyxin	mcr-3 	mcr-3.15	mcr-3.15_1_MH332765
Polymyxin	mcr-3 	mcr-3.16	mcr-3.16_1_MH332766
Polymyxin	mcr-3.17	mcr-3.17	mcr-3.17_1_MH332767
Polymyxin	mcr-3 	mcr-3.18	mcr-3.18_1_MH332768
Polymyxin	mcr-3 	mcr-3.19	mcr-3.19_1_NG055497
Polymyxin	mcr-3 	mcr-3.20	mcr-3.20_1_NG055493
Polymyxin	mcr-3 	mcr-3.21	mcr-3.21_1_NG060582
Polymyxin	mcr-3 	mcr-3.22	mcr-3.22_1_NG060581
Polymyxin	mcr-3 	mcr-3.23	mcr-3.23_1_NG060583
Polymyxin	mcr-3 	mcr-3.24	mcr-3.24_1_NG060580
Polymyxin	mcr-3 	mcr-3.25	mcr-3.25_1_NG060585
Polymyxin	mcr-4	mcr-4.1	mcr-4.1_1_MF543359
Polymyxin	mcr-4	mcr-4.2	mcr-4.2_1_MG822663
Polymyxin	mcr-4	mcr-4.3	mcr-4.3_1_MG026621
Polymyxin	mcr-4	mcr-4.4	mcr-4.4_1_MG822665
Polymyxin	mcr-4	mcr-4.5	mcr-4.5_1_MG822664
Polymyxin	mcr-4	mcr-4.6	mcr-4.6_1_MH423812
Polymyxin	mcr-5	mcr-5.1	mcr-5.1_1_KY807921
Polymyxin	mcr-5	mcr-5.2	mcr-5.2_1_MG384740
Polymyxin	mcr-6	mcr-6.1	mcr-6.1_1_MF176240
Polymyxin	mcr-7	mcr-7.1	mcr-7.1_1_MG267386
Polymyxin	mcr-9	mcr-9	mcr-9_1_NZ_NAAN01000063.1
Polymyxin	mcr-10	mcr-10	mcr-10_1_MN179494
Quinolone	aac(6') like	aac(6')-Ib-cr	aac(6')-Ib-cr_1_DQ303918
Quinolone	aac(6') like	aac(6')-Ib-cr	aac(6')-Ib-cr_2_EF636461
Quinolone	qepA2 like	qepA	qepA_1_FJ167861
Quinolone	qepA1	qepA1	qepA1_1_AB263754
Quinolone	qepA2 like	qepA2	qepA2_1_EU847537
Quinolone	qepA2 like	qepA3	qepA3_1_JQ064560
Quinolone	qepA2 like	qepA4	qepA4_1_KX580704
Quinolone	qnrA	qnrA1	qnrA1_1_AY070235
Quinolone	qnrB1 like	qnrB10	qnrB10_1_DQ631414
Quinolone	qnrB1 like	qnrB10	qnrB10_2_HM439644
Quinolone	qnrB1 like	qnrB14	qnrB14_1_EU273757
Quinolone	qnrB1 like	qnrB15	qnrB15_1_EU302865
Quinolone	qnrB1 like	qnrB16	qnrB16_1_EU136183
Quinolone	qnrB1 like	qnrB17	qnrB17_1_JN173051
Quinolone	qnrB1 like	qnrB17	qnrB17_2_AM919398
Quinolone	qnrB1 like	qnrB18	qnrB18_1_AM919399
Quinolone	qnrB1 like	qnrB19	qnrB19_1_EU432277
Quinolone	qnrB1 like	qnrB2	qnrB2_1_DQ351242
Quinolone	qnrB1 like	qnrB20	qnrB20_1_AB379831
Quinolone	qnrB8 like	qnrB21	qnrB21_1_FJ611948
Quinolone	qnrB8 like	qnrB25	qnrB25_1_HQ172108
Quinolone	qnrB1 like	qnrB26	qnrB26_1_HQ386846
Quinolone	qnrB8 like	qnrB27	qnrB27_1_HM439641
Quinolone	qnrB8 like	qnrB28	qnrB28_1_HM439643
Quinolone	qnrB1 like	qnrB29	qnrB29_1_HM439649
Quinolone	qnrB1 like	qnrB3	qnrB3_1_DQ303920
Quinolone	qnrB1 like	qnrB30	qnrB30_1_HM439650
Quinolone	qnrB1 like	qnrB32	qnrB32_1_JN173054
Quinolone	qnrB8 like	qnrB35	qnrB35_1_JN173057
Quinolone	qnrB1 like	qnrB36	qnrB36_1_JN173058
Quinolone	qnrB4 like	qnrB37	qnrB37_1_JN173059
Quinolone	qnrB8 like	qnrB38	qnrB38_1_JN173060
Quinolone	qnrB4 like	qnrB39	qnrB39_1_ABWL02000005
Quinolone	qnrB4 like	qnrB4	qnrB4_1_DQ303921
Quinolone	qnrB1 like	qnrB40	qnrB40_1_JN166689
Quinolone	qnrB1 like	qnrB42	qnrB42_1_JN680743
Quinolone	qnrB1 like	qnrB45	qnrB45_1_JQ349152
Quinolone	qnrB1 like	qnrB46	qnrB46_1_JQ349154
Quinolone	qnrB1 like	qnrB47	qnrB47_1_JQ349155
Quinolone	qnrB1 like	qnrB5	qnrB5_1_DQ303919
Quinolone	qnrB1 like	qnrB50	qnrB50_1_JX440357
Quinolone	qnrB1 like	qnrB51	qnrB51_1_JX440358
Quinolone	qnrB1 like	qnrB52	qnrB52_1_EF488762
Quinolone	qnrB1 like	qnrB54	qnrB54_1_HE820727
Quinolone	qnrB4 like	qnrB55	qnrB55_1_KF730650
Quinolone	qnrB1 like	qnrB56	qnrB56_1_JX259317
Quinolone	qnrB1 like	qnrB57	qnrB57_1_JX259318
Quinolone	qnrB1 like	qnrB59	qnrB59_1_JX259320
Quinolone	qnrB1 like	qnrB6	qnrB6_1_EF520349
Quinolone	qnrB1 like	qnrB6	qnrB6_2_EF523819
Quinolone	qnrB8 like	qnrB60	qnrB60_1_AB734055
Quinolone	qnrB1 like	qnrB61	qnrB61_1_AB734053
Quinolone	qnrB1 like	qnrB62	qnrB62_1_JX987101
Quinolone	qnrB1 like	qnrB66	qnrB66_1_KC580655
Quinolone	qnrB1 like	qnrB67	qnrB67_1_KC580656
Quinolone	qnrB1 like	qnrB68	qnrB68_1_KC580657
Quinolone	qnrB4 like	qnrB69	qnrB69_1_KC580658
Quinolone	qnrB1 like	qnrB7	qnrB7_1_EU043311
Quinolone	qnrB1 like	qnrB70	qnrB70_1_KC580659
Quinolone	qnrB1 like	qnrB71	qnrB71_1_KC580660
Quinolone	qnrB1 like	qnrB72	qnrB72_1_KC741443
Quinolone	qnrB1 like	qnrB77	qnrB77_1_KM985470
Quinolone	qnrB1 like	qnrB78	qnrB78_1_KM985471
Quinolone	qnrB8 like	qnrB8	qnrB8_1_EU043312
Quinolone	qnrB1 like	qnrB81	qnrB81_1_KX372671
Quinolone	qnrB1 like	qnrB82	qnrB82_1_KX372672
Quinolone	qnrB1 like	qnrB9	qnrB9_1_EF526508
Quinolone	qnrC	qnrC	qnrC_1_EU917444
Quinolone	qnrD	qnrD1	qnrD1_1_FJ228229
Quinolone	qnrD	qnrD2	qnrD2_1_KF055448
Quinolone	qnrD	qnrD3	qnrD3_1_KX130945
Quinolone	qnrS1 like	qnrS1	qnrS1_1_AB187515
Quinolone	qnrS2 like	qnrS2	qnrS2_1_DQ485530
Quinolone	qnrS1 like	qnrS3	qnrS3_1_EU077611
Quinolone	qnrS1 like	qnrS4	qnrS4_1_FJ418153
Quinolone	qnrS2 like	qnrS6	qnrS6_1_HQ631376
Quinolone	qnrS1 like	qnrS7	qnrS7_1_KF730651
Quinolone	qnrS1 like	qnrS8	qnrS8_1_KF730652
Quinolone	qnrS1 like	qnrS9	qnrS9_1_KF732714
Quinolone	qnrS1 like	qnrS10	qnrS10_1_JN836269
Quinolone	qnrS1 like	qnrS11	qnrS11_1_JQ269335
Quinolone	qnrS1 like	qnrS12	qnrS12_1_MKQI01000097
Quinolone	qnrS1 like	qnrS13	qnrS13_1_LUYD01000008
Quinolone	qnrVC1 like	qnrVC1	qnrVC1_1_EU436855
Quinolone	qnrVC1 like	qnrVC3	qnrVC3_1_HM015626
Quinolone	qnrVC4 like	qnrVC5	qnrVC5_1_JN408080
Quinolone	qnrVC1 like	qnrVC6	qnrVC6_1_KC202804
Quinolone	qnrE1	qnrE1	qnrE1_1_KY073238
Quinolone	crpP	crpP	crpP_1_HM560971
Streptogramin A	vga(D)	vga(D)	vga(D)_1_GQ205627
Streptogramin A	vat(A)	vat(A)	vat(A)_1_L07778
Streptogramin A	vat(B)	vat(B)	vat(B)_1_U19459
Streptogramin A	vat(C)	vat(C)	vat(C)_1_AF015628
Streptogramin A	vat(E)	vat(E)	vat(E)_5_AJ488494
Streptogramin A	vat(E)	vat(E)	vat(E)_8_AY043209
Streptogramin A	vat(F)	vat(F)	vat(F)_1_AF170730
Streptogramin A	vat(H)	vat(H)	vat(H)_1_GQ205627
Streptogramin A, Streptogramin B	vga(B)	vga(B)	vga(B)_1_U82085
Streptogramin B	vgb(A)	vgb(A)	vgb(A)_1_M20129
Streptogramin B	vgb(B)	vgb(B)	vgb(B)_1_AF015628
Tetracycline	tet(A)	tet(A)	tet(A)_1_AJ313332
Tetracycline	tet(A)	tet(A)	tet(A)_2_X00006
Tetracycline	tet(A)	tet(A)	tet(A)_3_AY196695
Tetracycline	tet(A)	tet(A)	tet(A)_4_AJ517790
Tetracycline	tet(A)	tet(A)	tet(A)_5_AJ419171
Tetracycline	tet(A)	tet(A)	tet(A)_6_AF534183
Tetracycline	tet(B)	tet(B)	tet(B)_1_AP000342
Tetracycline	tet(B)	tet(B)	tet(B)_2_AF326777
Tetracycline	tet(B)	tet(B)	tet(B)_3_AJ277653
Tetracycline	tet(C)	tet(C)	tet(C)_1_NC_003123
Tetracycline	tet(C)	tet(C)	tet(C)_2_AY046276
Tetracycline	tet(C)	tet(C)	tet(C)_3_AF055345
Tetracycline	tet(D)	tet(D)	tet(D)_1_AF467077
Tetracycline	tet(D)	tet(D)	tet(D)_2_X65876
Tetracycline	tet(E)	tet(E)	tet(E)_1_Y19116
Tetracycline	tet(E)	tet(E)	tet(E)_2_L06940
Tetracycline	tet(E)	tet(E)	tet(E)_3_CP000645
Tetracycline	tet(G)	tet(G)	tet(G)_1_AF133139
Tetracycline	tet(G)	tet(G)	tet(G)_2_AF133140
Tetracycline	tet(G)	tet(G)	tet(G)_3_S52437
Tetracycline	tet(H)	tet(H)	tet(H)_1_Y16103
Tetracycline	tet(H)	tet(H)	tet(H)_2_AJ245947
Tetracycline	tet(H)	tet(H)	tet(H)_3_Y15510
Tetracycline	tet(H)	tet(H)	tet(H)_4_U00792
Tetracycline	tet(J)	tet(J)	tet(J)_1_ACLE01000065
Tetracycline	tet(J)	tet(J)	tet(J)_2_AF038993
Tetracycline	tet(K)	tet(K)	tet(K)_1_U38656
Tetracycline	tet(K)	tet(K)	tet(K)_2_J01764
Tetracycline	tet(L)	tet(L)	tet(L)_1_HM235948
Tetracycline	tet(L)	tet(L)	tet(L)_2_M29725
Tetracycline	tet(L)	tet(L)	tet(L)_3_M11036
Tetracycline	tet(L)	tet(L)	tet(L)_4_D00006
Tetracycline	tet(L)	tet(L)	tet(L)_5_X08034
Tetracycline	tet(L)	tet(L)	tet(L)_6_D12567
Tetracycline	tet(L)	tet(L)	tet(L)_7_X60828
Tetracycline	tet(L)	tet(L)	tet(L)_8_AY081910
Tetracycline	tetA(P)	tetA(P)	tetA(P)_1_AB054980
Tetracycline	tetA(P)	tetA(P)	tetA(P)_2_L20800
Tetracycline	tetA(P)	tetA(P)	tetA(P)_3_AB001076
Tetracycline	tet(V)	tet(V)	tet(V)_1_AF030344
Tetracycline	tet(Y)	tet(Y)	tet(Y)_1_EF495198
Tetracycline	tet(Y)	tet(Y)	tet(Y)_2_AB089606
Tetracycline	tet(Z)	tet(Z)	tet(Z)_1_AF121000
Tetracycline	tet(30)	tet(30)	tet(30)_1_AF090987
Tetracycline	tet(31)	tet(31)	tet(31)_1_GQ283908
Tetracycline	tet(31)	tet(31)	tet(31)_2_AJ250203
Tetracycline	tet(33)	tet(33)	tet(33)_1_AY255627
Tetracycline	tet(33)	tet(33)	tet(33)_2_DQ390458
Tetracycline	tet(35)	tet(35)	tet(35)_1_AF353562
Tetracycline	tet(39)	tet(39)	tet(39)_1_KT346360
Tetracycline	tet(40)	tet(40)	tet(40)_1_FJ158002
Tetracycline	tet(40)	tet(40)	tet(40)_2_AM419751
Tetracycline	tet(41)	tet(41)	tet(41)_1_AY264780
Tetracycline	tet(42)	tet(42)	tet(42)_1_EU523697
Tetracycline	tet(43)	tet(43)	tet(43)_1_GQ244501
Tetracycline	tet(45)	tet(45)	tet(45)_1_JF837331
Tetracycline	tetA(46)	tetA(46)	tetA(46)_1_HQ652506
Tetracycline	tetB(46)	tetB(46)	tetB(46)_1_HQ652506
Tetracycline	tet(57)	tet(57)	tet(57)_1_KP137702
Tetracycline	tet(59)	tet(59)	tet(59)_1_KU736878
Tetracycline	tetA(60)	tetA(60)	tetA(60)_1_KX000272
Tetracycline	tetB(60)	tetB(60)	tetB(60)_1_KX000273
Tetracycline	otr(C)	otr(C)	otr(C)_1_AY509111
Tetracycline	tet(M)	tet(M)	tet(M)_1_X92947
Tetracycline	tet(M)	tet(M)	tet(M)_2_X90939
Tetracycline	tet(M)	tet(M)	tet(M)_3_U08812
Tetracycline	tet(M)	tet(M)	tet(M)_4_X75073
Tetracycline	tet(M)	tet(M)	tet(M)_5_U58985
Tetracycline	tet(M)	tet(M)	tet(M)_6_M21136
Tetracycline	tet(M)	tet(M)	tet(M)_7_FN433596
Tetracycline	tet(M)	tet(M)	tet(M)_8_X04388
Tetracycline	tet(M)	tet(M)	tet(M)_9_X56353
Tetracycline	tet(M)	tet(M)	tet(M)_10_EU182585
Tetracycline	tet(M)	tet(M)	tet(M)_11_JN846696
Tetracycline	tet(M)	tet(M)	tet(M)_12_FR671418
Tetracycline	tet(M)	tet(M)	tet(M)_13_AM990992
Tetracycline	tet(O)	tet(O)	tet(O)_1_M18896
Tetracycline	tet(O)	tet(O)	tet(O)_2_M20925
Tetracycline	tet(O)	tet(O)	tet(O)_3_Y07780
Tetracycline	tetB(P)	tetB(P)	tetB(P)_1_NC_010937
Tetracycline	tet(Q)	tet(Q)	tet(Q)_1_L33696
Tetracycline	tet(Q)	tet(Q)	tet(Q)_2_X58717
Tetracycline	tet(Q)	tet(Q)	tet(Q)_3_U73497
Tetracycline	tet(Q)	tet(Q)	tet(Q)_4_Z21523
Tetracycline	tet(S)	tet(S)	tet(S)_1_DQ377340
Tetracycline	tet(S)	tet(S)	tet(S)_2_L09756
Tetracycline	tet(S)	tet(S)	tet(S)_3_X92946
Tetracycline	tet(T)	tet(T)	tet(T)_1_L42544
Tetracycline	tet(T)	tet(T)	tet(T)_2_AY660530
Tetracycline	tet(W)	tet(W)	tet(W)_1_DQ060146
Tetracycline	tet(W)	tet(W)	tet(W)_2_AY049983
Tetracycline	tet(W)	tet(W)	tet(W)_3_AJ427421
Tetracycline	tet(W)	tet(W)	tet(W)_4_FN396364
Tetracycline	tet(W)	tet(W)	tet(W)_5_AJ427422
Tetracycline	tet(32)	tet(32)	tet(32)_1_EU722333
Tetracycline	tet(32)	tet(32)	tet(32)_2_EF626943
Tetracycline	tet(36)	tet(36)	tet(36)_1_AJ514254
Tetracycline	tet(44)	tet(44)	tet(44)_1_NZ_ABDU01000081
Tetracycline	tet(44)	tet(44)	tet(44)_2_FN594949
Tetracycline	otr(A)	otr(A)	otr(A)_1_X53401
Tetracycline	tet	tet	tet_1_M74049
Tetracycline	tet(X) like	tet(X)	tet(X)_1_GU014535
Tetracycline	tet(X) like	tet(X)	tet(X)_2_M37699
Tetracycline	tet(X6) like	tet(X)	tet(X)_3_AB097942
Tetracycline	tet(X3)	tet(X3)	tet(X3)_1_MK134375
Tetracycline	tet(X) like	tet(X4)	tet(X4)_1_MK134376
Tetracycline	tet(X) like	tet(X5)	tet(X5)_1_CP040912
Tetracycline	tet(49)	tet(49)	tet(49)_1_KR857683
Tetracycline	tet(53)	tet(53)	tet(53)_1_KR857687
Tetracycline	tet(54)	tet(54)	tet(54)_1_KR857688
Tetracycline	tet(W)	tet(O/W)	tet(O/W)_1_AM889118
Tetracycline	tet(W)	tet(O/W)	tet(O/W)_2_AM889119
Tetracycline	tet(W)	tet(O/W)	tet(O/W)_3_AM889120
Tetracycline	tet(W)	tet(O/W)	tet(O/W)_4_AM889121
Tetracycline	tet(W)	tet(O/W)	tet(O/W)_5_AM889122
Tetracycline	tet(W)	tet(O/W)-2	tet(O/W)-2_1_AY485122
Tetracycline	tet(W)	tet(O/W)-1	tet(O/W)-1_1_AY485126
Tetracycline	tet(W)	tet(O/W/O)-3	tet(O/W/O)-3_1_EF065524
Tetracycline	tet(W)	tet(O/W/O)-2	tet(O/W/O)-2_1_AY196920
Tetracycline	tet(O/W/32/O)	tet(O/W/O)-1	tet(O/W/O)-1_1_AY196921
Tetracycline	tet(O/W/32/O)	tet(O/W/32/O)	tet(O/W/32/O)_1_EF065523
Tetracycline	tet(O/W/32/O)	tet(O/W/32/O)	tet(O/W/32/O)_2_FM164392
Tetracycline	tet(O/W/32/O)	tet(O/W/32/O)	tet(O/W/32/O)_5_JQ740053
Tetracycline	tet(W/32/O)	tet(O/W/32/O/W/O)	tet(O/W/32/O/W/O)_1_DQ525023
Tetracycline	tet(W/32/O)	tet(O/W/32/O/W/O)	tet(O/W/32/O/W/O)_2_DQ679926
Tetracycline	tet(O/32/O)	tet(O/32/O)	tet(O/32/O)_1_JQ740052
Tetracycline	tet(O/32/O)	tet(O/32/O)	tet(O/32/O)_2_AJ295238
Tetracycline	tet(O)	tet(O/32/O)	tet(O/32/O)_3_NZ_AUJS01000017
Tetracycline	tet(O)	tet(O/32/O)	tet(O/32/O)_4_AIOQ01000025
Tetracycline	tet(O)	tet(O/32/O)	tet(O/32/O)_5_FP929050
Tetracycline	tet(O/32/O)	tet(O/32/O)	tet(O/32/O)_6_NG_048124
Tetracycline	tet(M)	tet(S/M)	tet(S/M)_1_HM367711
Tetracycline	tet(S)	tet(S/M)	tet(S/M)_2_AY534326
Tetracycline	tet(W/32/O)	tet(W/32/O)	tet(W/32/O)_1_AM710601
Tetracycline	tet(W/32/O)	tet(W/32/O)	tet(W/32/O)_2_AM710602
Tetracycline	tet(W/32/O)	tet(W/32/O)	tet(W/32/O)_3_AM710603
Tetracycline	tet(W/32/O)	tet(W/32/O)	tet(W/32/O)_4_AM710605
Tetracycline	tet(X6) like	tet(X6)	tet(X6)_1_MN507533
Beta-lactam	blaCARB-1 like	blaCARB-1	blaCARB-1_1_AF313471
Beta-lactam	blaCARB-1 like	blaCARB-2	blaCARB-2_1_M69058
Beta-lactam	blaCARB-1 like	blaCARB-3	blaCARB-3_1_S46063
Beta-lactam	blaCARB-4	blaCARB-4	blaCARB-4_1_U14749
Beta-lactam	blaCARB-5 like	blaCARB-5	blaCARB-5_1_AF135373
Beta-lactam	blaCARB-1 like	blaCARB-6	blaCARB-6_1_AF030945
Beta-lactam	blaCARB-7/9	blaCARB-7	blaCARB-7_1_AF409092
Beta-lactam	blaCARB-5 like	blaCARB-8	blaCARB-8_1_AY178993
Beta-lactam	blaCARB-7/9	blaCARB-9	blaCARB-9_1_AY248038
Beta-lactam	blaCARB-5 like	blaCARB-10	blaCARB-10_1_EU850412
Beta-lactam	blaCARB-1 like	blaCARB-11	blaCARB-11_1_AY008290
Beta-lactam	blaCARB-1 like	blaCARB-12	blaCARB-12_1_D13210
Beta-lactam	blaCARB-5 like	blaCARB-14	blaCARB-14_1_JQ364968
Beta-lactam	blaCARB-5 like	blaCARB-16	blaCARB-16_1_HF953351
Beta-lactam	blaCARB-42	blaCARB-42	blaCARB-42_1_NG_048745
Beta-lactam	blaCARB-5 like	blaCARB-49	blaCARB-49_1_KX599396
Beta-lactam	blaCARB-1 like	blaCARB-50	blaCARB-50_1_NG_052478
Beta-lactam	blaFRI-5	blaFRI-5	blaFRI-5_1_MH208723
Steroid antibacterial	fusB	fusB	fusB_1_AY373761
Steroid antibacterial	fusB	fusB	fusB_2_JF777505
Steroid antibacterial	fusC	fusC	fusC_1_KF527883
Pseudomonic acid	mupA	mupA	mupA_1_X75439
Pseudomonic acid	mupA	mupA	mupA_2_GU237136
Pseudomonic acid	mupB	mupB	mupB_1_JQ231224
Beta-lactam	blaLAP	blaLAP-1	blaLAP-1_1_EF026092
Beta-lactam	blaLAP	blaLAP-2	blaLAP-2_1_EU159120
Beta-lactam	blaAER-1	blaAER-1	blaAER-1_1_U14748
Beta-lactam	blaBIC-1	blaBIC-1	blaBIC-1_1_GQ260093
Beta-lactam	blaBKC	blaBKC	blaBKC_1_KP689347
Rifamycin	ARR-2 like	ARR-2	ARR-2_1_HQ141279
Rifamycin	ARR-2 like	ARR-3	ARR-3_1_JF806499
Rifamycin	ARR-2 like	ARR-3	ARR-3_4_FM207631
Rifamycin	ARR-2 like	ARR-6	ARR-6_3_JF922883
Rifamycin	ARR-7	ARR-7	ARR-7_1_FN397623
Nitroimidazole	nimD	nimD	nimD_1_X76949
Beta-lactam	blaCMH-3	blaCMH-3	blaCMH-3_1_KX192165
Beta-lactam	blaSGM-6/7	blaSGM-7	blaSGM-7_1_NG050614
Beta-lactam	blaL	blaL	blaL_2_NG050596
Beta-lactam	blaTER	blaTER-2	blaTER-2_1_FJ263090
Beta-lactam	blaTER	blaTER-1	blaTER-1_1_FJ263091
Beta-lactam	blaSST/SRT	blaSST-1	blaSST-1_1_AB008455
Beta-lactam	blaSST/SRT	blaSRT-1	blaSRT-1_1_AB008454
Beta-lactam	blaSST/SRT	blaSRT-2	blaSRT-2_1_AY524276
Beta-lactam	blaSPG-1	blaSPG-1	blaSPG-1_1_KP109680
Beta-lactam	blaSGM-6/7	blaSGM-6	blaSGM-6_1_NG049988
Beta-lactam	blaSGM-5	blaSGM-5	blaSGM-5_1_NG049987
Beta-lactam	blaSGM-2	blaSGM-2	blaSGM-2_1_AP010803
Beta-lactam	blaSGM-1	blaSGM-1	blaSGM-1_1_AAQG01000013
Beta-lactam	blaPLA	blaPLA-6A	blaPLA-6A_1_DQ251478
Beta-lactam	blaPLA	blaPLA-3A	blaPLA-3A_1_AY507663
Beta-lactam	blaPLA	blaPLA-4A	blaPLA-4A_1_AY507664
Beta-lactam	blaPLA	blaPLA-5A	blaPLA-5A_1_DQ249871
Beta-lactam	blaPLA	blaPLA2a	blaPLA2a_1_AY307385
Beta-lactam	blaPLA	blaPLA1a	blaPLA1a_1_AY302757
Beta-lactam	blaPEDO-3	blaPEDO-3	blaPEDO-3_1_KP109679
Beta-lactam	blaPEDO-2	blaPEDO-2	blaPEDO-2_1_KP109678
Beta-lactam	blaPEDO-1	blaPEDO-1	blaPEDO-1_1_KP109677
Beta-lactam	blaPAM-1	blaPAM-1	blaPAM-1_1_AB858498
Beta-lactam	blaACC	blaACC-4	blaACC-4_1_GU256641
Beta-lactam	blaACT-1 like	blaACT-1	blaACT-1_1_U58495
Beta-lactam	blaACT-1 like	blaACT-2	blaACT-2_1_AM076977
Beta-lactam	blaACT-1 like	blaACT-3	blaACT-3_1_EF125013
Beta-lactam	blaACT-1 like	blaACT-4	blaACT-4_2_AJ311172
Beta-lactam	blaACT-5 like	blaACT-5	blaACT-5_1_FJ237369
Beta-lactam	blaACT-1 like	blaACT-6	blaACT-6_1_FJ237366
Beta-lactam	blaACT-5 like	blaACT-7	blaACT-7_1_FJ237368
Beta-lactam	blaACT-9	blaACT-9	blaACT-9_1_HQ693810
Beta-lactam	blaACT-1 like	blaACT-10	blaACT-10_1_JN848330
Beta-lactam	blaACT-12	blaACT-12	blaACT-12_1_JX440355
Beta-lactam	blaACT-5 like	blaACT-14	blaACT-14_1_JX440354
Beta-lactam	blaACT-5 like	blaACT-15	blaACT-15_1_JX440356
Beta-lactam	blaACT-5 like	blaACT-16	blaACT-16_1_AB737978
Beta-lactam	cepA	cepA	cepA_1_U05887
Beta-lactam	blaCMY-98	blaCMY-98	blaCMY-98_1_KC603538
Beta-lactam	blaFONA	blaFONA-6	blaFONA-6_1_AJ251244
Beta-lactam	blaFONA	blaFONA-5	blaFONA-5_1_AJ251243
Beta-lactam	blaFONA	blaFONA-4	blaFONA-4_1_AJ251242
Beta-lactam	blaFONA	blaFONA-3	blaFONA-3_1_AJ251241
Beta-lactam	blaFONA	blaFONA-2	blaFONA-2_1_AJ251240
